,,VENTAS DIARIAS ,,,,,,,INTERACCIONES POR REDES ,,,,,,,,,,
FECHA,CANT/MONTO,WHATSAPP ,INSTAGRAM,FACEBOOK ,WEB ,TIENDA,TOTAL ,,,,WHATSAPP,INTAGRAM ,FACEBOOK ,,,,,,
,MONTO ,"S/.0,00","S/.0,00","S/.0,00","S/.1.851,11","S/.2.261,40","S/.4.112,51",,,CANT. VENTAS ,0,0,0,,,CANT. VENTAS ,0,0,0
28/06/2025,CANTIDAD ,0,0,0,1,15,16,,,TASA DE VENTA ,"0,00%",0%,0%,,,TASA DE VENTA ,"0,00%",0%,0%
,MONTO ,"S/.0,00","S/.0,00","S/.0,00","S/.379,01","S/.4.933,80","S/.5.312,81",,,MONTO TOTAL,"S/.0,00","S/.0,00","S/.0,00",,,MONTO TOTAL,"S/.0,00","S/.0,00","S/.0,00"
29/06/2025,CANTIDAD ,0,0,0,2,4,6,,15-jun,CANT. CONTACTOS ,15,1,0,,,CANT. CONTACTOS ,,,
,MONTO ,"S/.0,00","S/.0,00","S/.0,00","S/.768,80","S/.1.634,80","S/.2.403,60",,,CANT. VENTAS ,0,0,0,,,CANT. VENTAS ,,,
30/06/2025,CANTIDAD ,0,0,0,0,1,1,,,TASA DE VENTA ,"0,00%",0%,0%,,,TASA DE VENTA ,,,
,MONTO ,"S/.0,00","S/.0,00","S/.0,00","S/.0,00","S/.59,90","S/.59,90",,,MONTO TOTAL,"S/.0,00","S/.0,00","S/.0,00",,,MONTO TOTAL,,,
,CANTIDAD ,,,,,,0,,16-jun,CANT. CONTACTOS ,17,6,0,,,,,,
,MONTO ,,,,,,"S/.0,00",,,CANT. VENTAS ,0,0,0,,,,,,
,,,,,,,,,,TASA DE VENTA ,"0,00%",0,0%,,,,,,
,,,,,,,,,,MONTO TOTAL,"S/.0,00","S/.0,00","S/.0,00",,,,,,
