,,VENTAS DIARIAS ,,,,,,,,INTERACCIONES POR REDES ,,,,,,,,,,
FECHA,CANT/MONTO,WHATSAPP ,INSTAGRAM,FACEBOOK ,SHOWROOM ,WEB ,TIENDA,TOTAL ,,,,WHATSAPP,INTAGRAM ,FACEBOOK ,,,,WHATSAPP,INTAGRAM ,FACEBOOK 
,MONTO ,"S/.0,00","S/.0,00","S/.0,00","S/.0,00","S/.0,00","S/.3.425,30","S/.3.425,30",,,CANT. VENTAS ,1,0,0%,,,CANT. VENTAS ,1,0,0
22/03/2026,CANTIDAD ,0,0,0,0,0,5,5,,,TASA DE VENTA ,,0%,0%,,,TASA DE VENTA ,,0%,0%
,MONTO ,"S/.0,00","S/.0,00","S/.0,00","S/.0,00","S/.0,00","S/.1.517,50","S/.1.517,50",,,MONTO TOTAL,"S/.146,40","S/.0,00","S/.0,00",,,MONTO TOTAL,"S/.157,40","S/.0,00","S/.0,00"
23/03/2026,CANTIDAD ,0,0,0,0,1,8,9,,12-mar,CANT. CONTACTOS ,12,1,0,,27-mar,CANT. CONTACTOS ,13,5,0
,MONTO ,"S/.0,00","S/.0,00","S/.0,00","S/.0,00","S/.170,40","S/.3.013,80","S/.3.184,20",,,CANT. VENTAS ,0,0,0,,,CANT. VENTAS ,1,0,0
24/03/2026,CANTIDAD ,1,0,0,1,2,8,12,,,TASA DE VENTA ,"0,00%","0,00%",0%,,,TASA DE VENTA ,,0%,0%
,MONTO ,"S/.352,80","S/.0,00","S/.0,00","S/.42,40","S/.333,80","S/.2.469,80","S/.3.198,80",,,MONTO TOTAL,"S/.0,00","S/.0,00","S/.0,00",,,MONTO TOTAL,"S/.127,60","S/.0,00","S/.0,00"
25/03/2026,CANTIDAD ,0,0,0,0,0,6,6,,13-mar,CANT. CONTACTOS ,11,1,0,,28-mar,CANT. CONTACTOS ,12,2,0
,MONTO ,"S/.0,00","S/.0,00","S/.0,00","S/.0,00","S/.0,00","S/.1.102,60","S/.1.102,60",,,CANT. VENTAS ,0,0,0%,,,CANT. VENTAS ,0,0,0
26/03/2026,CANTIDAD ,1,0,0,0,3,13,17,,,TASA DE VENTA ,"0,00%",0%,0%,,,TASA DE VENTA ,"0,00%",0%,0%
,MONTO ,"S/.157,40","S/.0,00","S/.0,00","S/.0,00","S/.1.615,00","S/.3.129,20","S/.4.901,60",,,MONTO TOTAL,"S/.0,00","S/.0,00","S/.0,00",,,MONTO TOTAL,"S/.0,00","S/.0,00","S/.0,00"
27/03/2026,CANTIDAD ,1,0,0,0,1,9,11,,14-mar,CANT. CONTACTOS ,8,1,0,,29-mar,CANT. CONTACTOS ,5,0,0
,MONTO ,"S/.127,60","S/.0,00","S/.0,00","S/.0,00","S/.354,80","S/.1.337,00","S/.1.819,40",,,CANT. VENTAS ,0,0,0,,,CANT. VENTAS ,0,0,0
28/03/2026,CANTIDAD ,0,0,0,3,1,11,15,,,TASA DE VENTA ,"0,00%","0,00%",0%,,,TASA DE VENTA ,"0,00%",0%,0%
,MONTO ,"S/.0,00","S/.0,00","S/.0,00","S/.791,70","S/.131,60","S/.3.361,00","S/.4.284,30",,,MONTO TOTAL,"S/.0,00","S/.0,00","S/.0,00",,,MONTO TOTAL,"S/.0,00","S/.0,00","S/.0,00"
29/03/2026,CANTIDAD ,0,0,0,0,1,2,3,,15-mar,CANT. CONTACTOS ,16,1,0,,30-mar,CANT. CONTACTOS ,10,3,0
,MONTO ,"S/.0,00","S/.0,00","S/.0,00","S/.0,00","S/.179,40","S/.354,70","S/.534,10",,,CANT. VENTAS ,0,0,0%,,,CANT. VENTAS ,0,0,0
30/03/2026,CANTIDAD ,0,0,0,0,0,7,7,,,TASA DE VENTA ,"0,00%",0%,0%,,,TASA DE VENTA ,"0,00%",0%,0%
,MONTO ,"S/.0,00","S/.0,00","S/.0,00","S/.0,00","S/.0,00","S/.2.701,80","S/.2.701,80",,,MONTO TOTAL,"S/.0,00","S/.0,00","S/.0,00",,,MONTO TOTAL,"S/.0,00","S/.0,00","S/.0,00"
31/03/2026,CANTIDAD ,1,1,0,0,0,,2,,,,,,,,31-mar,CANT. CONTACTOS ,7,1,0
,MONTO ,"S/.525,60","S/.130,40","S/.0,00","S/.0,00","S/.0,00",,"S/.656,00",,,,,,,,,CANT. VENTAS ,1,1,0
,,,,,,,,,,,,,,,,,TASA DE VENTA ,,,0%
,,,,,,,,,,,,,,,,,MONTO TOTAL,"S/.525,60","S/.130,40","S/.0,00"
